FID,Id,soft_slope,soft_shelf,s_t_s_bott,sst,ocean_poll,dem_non_hi,dem_dest,X,Y
1010,0,0,0,1,15,0.6682270,1.3960299,1.9036900,789775.778719000050000,6470416.224840000300000
1011,0,0,0,1,15,0.6912120,1.3960299,1.9036900,791775.778719000050000,6470416.224840000300000
1012,0,0,0,1,13,0.7096390,1.3960299,1.9036900,793775.778719000050000,6470416.224840000300000
1013,0,0,0,1,11,0.7002870,1.3960299,1.9036900,795775.778719000050000,6470416.224840000300000
1014,0,0,0,1,36,0.5984130,0.5859980,0.4881930,819775.778719000050000,6470416.224840000300000
1015,0,0,0,1,37,1.1071500,0.5859980,0.4881930,821775.778719000050000,6470416.224840000300000
1016,0,0,0,1,39,1.1317199,0.5820120,0.4848730,823775.778719000050000,6470416.224840000300000
1017,0,0,0,1,35,1.1408000,0.5820120,0.4848730,825775.778719000050000,6470416.224840000300000
1018,0,0,0,1,22,1.1261100,0.5820120,0.4848730,827775.778719000050000,6470416.224840000300000
1019,0,0,0,1,14,1.1118799,0.5820120,0.4848730,829775.778719000050000,6470416.224840000300000
1020,0,0,0,1,5,1.1022400,0.5820120,0.4848730,831775.778719000050000,6470416.224840000300000
1021,0,0,0,1,0,1.0923400,0.5820120,0.4848730,833775.778719000050000,6470416.224840000300000
1022,0,0,0,1,36,0.7376520,5.7214198,0.3104730,877775.778719000050000,6470416.224840000300000
1023,0,0,0,1,35,1.4096900,5.7214198,0.3104730,879775.778719000050000,6470416.224840000300000
1024,0,0,0,1,33,1.4967400,5.7214198,0.3104730,881775.778719000050000,6470416.224840000300000
1025,0,0,0,1,30,1.5391001,5.7214198,0.3104730,883775.778719000050000,6470416.224840000300000
1026,0,0,0,1,24,1.5443200,6.1672001,0.3346630,885775.778719000050000,6470416.224840000300000
1027,0,0,0,1,21,1.5416900,6.1672001,0.3346630,887775.778719000050000,6470416.224840000300000
1028,0,0,0,1,19,1.5211900,6.1672001,0.3346630,889775.778719000050000,6470416.224840000300000
1029,0,0,0,1,17,1.4734300,6.1672001,0.3346630,891775.778719000050000,6470416.224840000300000
1030,0,0,0,1,18,1.4049700,6.1672001,0.3346630,893775.778719000050000,6470416.224840000300000
1031,0,0,0,1,18,1.3334000,6.1672001,0.3346630,895775.778719000050000,6470416.224840000300000
1032,0,0,1,0,18,1.2852100,6.4121399,0.3479550,897775.778719000050000,6470416.224840000300000
1033,0,0,0,1,0,1.1855700,6.4121399,0.3479550,899775.778719000050000,6470416.224840000300000
1034,0,0,0,1,0,0.5805320,0.9813730,0.8202330,689775.778719000050000,6472416.224840000300000
1035,0,0,0,1,0,1.1383200,0.9813730,0.8202330,691775.778719000050000,6472416.224840000300000
1036,0,0,0,1,0,1.1439800,0.9813730,0.8202330,693775.778719000050000,6472416.224840000300000
1037,0,0,0,1,0,1.1472600,0.9813730,0.8202330,695775.778719000050000,6472416.224840000300000
1038,0,0,0,1,6,1.1500100,0.9813730,0.8202330,697775.778719000050000,6472416.224840000300000
1039,0,0,0,1,37,1.1443599,1.0467200,0.8340090,699775.778719000050000,6472416.224840000300000
1040,0,0,0,1,29,0.5889290,1.0467200,0.8340090,703775.778719000050000,6472416.224840000300000
1041,0,0,0,1,29,1.1155100,1.0467200,0.8340090,705775.778719000050000,6472416.224840000300000
1042,0,0,0,1,29,1.1010000,1.0467200,0.8340090,707775.778719000050000,6472416.224840000300000
1043,0,0,0,1,35,1.0622100,1.0467300,0.8340160,713775.778719000050000,6472416.224840000300000
1044,0,0,0,1,35,1.0669800,1.0467300,0.8340160,715775.778719000050000,6472416.224840000300000
1045,0,0,0,1,33,1.0671500,1.0467300,0.8340160,717775.778719000050000,6472416.224840000300000
1046,0,0,0,1,31,1.0617700,1.0467300,0.8340160,719775.778719000050000,6472416.224840000300000
1047,0,0,0,1,31,1.0432400,1.0467300,0.8340160,721775.778719000050000,6472416.224840000300000
1048,0,0,0,1,32,1.0430599,1.0467300,0.8340160,723775.778719000050000,6472416.224840000300000
1049,0,0,0,1,33,1.0445900,1.0582401,0.8431870,725775.778719000050000,6472416.224840000300000
1050,0,0,0,1,33,1.0455000,1.0582401,0.8431870,727775.778719000050000,6472416.224840000300000
1051,0,0,0,1,34,1.0209200,1.0582401,0.8431870,729775.778719000050000,6472416.224840000300000
1052,0,0,0,1,36,0.9882410,1.0582401,0.8431870,731775.778719000050000,6472416.224840000300000
1053,0,0,0,1,37,0.9556240,1.0582401,0.8431870,733775.778719000050000,6472416.224840000300000
1054,0,0,0,1,31,0.6411940,1.4043700,1.7123200,743775.778719000050000,6472416.224840000300000
1055,0,0,0,1,31,0.6899270,1.4043700,1.7123200,745775.778719000050000,6472416.224840000300000
1056,0,0,0,1,30,0.7216260,1.4043700,1.7123200,747775.778719000050000,6472416.224840000300000
1057,0,0,0,1,29,0.8282600,1.3987600,1.7054800,749775.778719000050000,6472416.224840000300000
1058,0,0,0,1,32,0.9255420,1.3987600,1.7054800,751775.778719000050000,6472416.224840000300000
1059,0,0,0,1,35,1.0050400,1.3987600,1.7054800,753775.778719000050000,6472416.224840000300000
1060,0,0,0,1,33,1.0876499,1.3987600,1.7054800,755775.778719000050000,6472416.224840000300000
1061,0,0,0,1,30,1.1692500,1.3987600,1.7054800,757775.778719000050000,6472416.224840000300000
1062,0,0,0,1,28,1.1677800,1.3987600,1.7054800,759775.778719000050000,6472416.224840000300000
1063,0,0,0,1,26,1.1466399,1.3445400,1.6393700,761775.778719000050000,6472416.224840000300000
1064,0,0,0,1,27,1.1192700,1.3445400,1.6393700,763775.778719000050000,6472416.224840000300000
1065,0,0,0,1,27,1.0403700,1.3445400,1.6393700,765775.778719000050000,6472416.224840000300000
1066,0,0,0,1,24,0.9402380,1.3445400,1.6393700,767775.778719000050000,6472416.224840000300000
1067,0,0,0,1,20,0.8180760,1.3445400,1.6393700,769775.778719000050000,6472416.224840000300000
1068,0,0,0,1,18,0.7583680,1.3445400,1.6393700,771775.778719000050000,6472416.224840000300000
1069,0,0,0,1,18,0.6804980,1.4348600,1.9566400,773775.778719000050000,6472416.224840000300000
1070,0,0,0,1,19,0.6532390,1.4348600,1.9566400,775775.778719000050000,6472416.224840000300000
1071,0,0,0,1,21,0.6311720,1.4348600,1.9566400,777775.778719000050000,6472416.224840000300000
1072,0,0,0,1,20,0.6188370,1.4348600,1.9566400,779775.778719000050000,6472416.224840000300000
1073,0,0,0,1,19,0.6221030,1.4348600,1.9566400,781775.778719000050000,6472416.224840000300000
1074,0,0,0,1,17,0.6252580,1.4348600,1.9566400,783775.778719000050000,6472416.224840000300000
1075,0,0,0,1,16,0.6369520,1.3960299,1.9036900,785775.778719000050000,6472416.224840000300000
1076,0,0,0,1,16,0.6453130,1.3960299,1.9036900,787775.778719000050000,6472416.224840000300000
1077,0,0,0,1,17,0.6626160,1.3960299,1.9036900,789775.778719000050000,6472416.224840000300000
1078,0,0,0,1,16,0.6858270,1.3960299,1.9036900,791775.778719000050000,6472416.224840000300000
1079,0,0,0,1,14,0.7043990,1.3960299,1.9036900,793775.778719000050000,6472416.224840000300000
1080,0,0,0,1,12,0.6982080,1.3960299,1.9036900,795775.778719000050000,6472416.224840000300000
1081,0,0,0,1,14,0.6840150,1.3960299,1.9036900,797775.778719000050000,6472416.224840000300000
1082,0,0,0,1,19,0.6561800,0.6066150,0.5053700,799775.778719000050000,6472416.224840000300000
1083,0,0,0,1,0,0.6296920,0.6066150,0.5053700,801775.778719000050000,6472416.224840000300000
1084,0,0,0,1,0,0.5946010,0.5859980,0.4881930,817775.778719000050000,6472416.224840000300000
1085,0,0,0,1,31,1.0974400,0.5859980,0.4881930,819775.778719000050000,6472416.224840000300000
1086,0,0,0,1,32,1.1251100,0.5859980,0.4881930,821775.778719000050000,6472416.224840000300000
1087,0,0,0,1,32,1.1577100,0.5820120,0.4848730,823775.778719000050000,6472416.224840000300000
1088,0,0,0,1,29,1.1595401,0.5820120,0.4848730,825775.778719000050000,6472416.224840000300000
1089,0,0,0,1,21,1.1498600,0.5820120,0.4848730,827775.778719000050000,6472416.224840000300000
1090,0,0,0,1,15,1.1353600,0.5820120,0.4848730,829775.778719000050000,6472416.224840000300000
1091,0,0,0,1,6,1.1285900,0.5820120,0.4848730,831775.778719000050000,6472416.224840000300000
1092,0,0,0,1,0,1.1192700,0.5820120,0.4848730,833775.778719000050000,6472416.224840000300000
1093,0,0,0,1,0,1.1037500,0.5664640,0.5003390,839775.778719000050000,6472416.224840000300000
1094,0,0,0,1,35,0.7700760,5.7214198,0.3104730,877775.778719000050000,6472416.224840000300000
1095,0,0,0,1,34,1.4432600,5.7214198,0.3104730,879775.778719000050000,6472416.224840000300000
1096,0,0,0,1,34,1.5015100,5.7214198,0.3104730,881775.778719000050000,6472416.224840000300000
1097,0,0,0,1,33,1.5443600,6.1672001,0.3346630,883775.778719000050000,6472416.224840000300000
1098,0,0,0,1,26,1.5432200,6.1672001,0.3346630,885775.778719000050000,6472416.224840000300000
1099,0,0,0,1,23,1.5337501,6.1672001,0.3346630,887775.778719000050000,6472416.224840000300000
1100,0,0,0,1,20,1.5113600,6.1672001,0.3346630,889775.778719000050000,6472416.224840000300000
1101,0,0,0,1,18,1.4682699,6.1672001,0.3346630,891775.778719000050000,6472416.224840000300000
1102,0,0,0,1,18,1.3850600,6.1672001,0.3346630,893775.778719000050000,6472416.224840000300000
1103,0,0,0,1,18,0.6712000,6.4121399,0.3479550,897775.778719000050000,6472416.224840000300000
1104,0,0,0,1,0,1.1336200,0.9813730,0.8202330,697775.778719000050000,6474416.224840000300000
1105,0,0,0,1,0,1.1269200,1.0467200,0.8340090,699775.778719000050000,6474416.224840000300000
1106,0,0,0,1,0,1.1187900,1.0467200,0.8340090,701775.778719000050000,6474416.224840000300000
1107,0,0,0,1,0,1.1109900,1.0467200,0.8340090,703775.778719000050000,6474416.224840000300000
1108,0,0,0,1,0,1.1018300,1.0467200,0.8340090,705775.778719000050000,6474416.224840000300000
1109,0,0,0,1,38,1.0674300,1.0467300,0.8340160,715775.778719000050000,6474416.224840000300000
1110,0,0,0,1,36,1.0739800,1.0467300,0.8340160,717775.778719000050000,6474416.224840000300000
1111,0,0,0,1,34,1.0746000,1.0467300,0.8340160,719775.778719000050000,6474416.224840000300000
1112,0,0,0,1,34,1.0624501,1.0467300,0.8340160,721775.778719000050000,6474416.224840000300000
1113,0,0,0,1,34,1.0628600,1.0582401,0.8431870,723775.778719000050000,6474416.224840000300000
1114,0,0,0,1,33,1.0719600,1.0582401,0.8431870,725775.778719000050000,6474416.224840000300000
1115,0,0,0,1,32,1.0840100,1.0582401,0.8431870,727775.778719000050000,6474416.224840000300000
1116,0,0,0,1,34,1.0624400,1.0582401,0.8431870,729775.778719000050000,6474416.224840000300000
1117,0,0,0,1,37,1.0306400,1.0582401,0.8431870,731775.778719000050000,6474416.224840000300000
1118,0,0,0,1,39,0.9945060,1.0582401,0.8431870,733775.778719000050000,6474416.224840000300000
1119,0,0,0,1,41,0.9306710,1.0582401,0.8431870,735775.778719000050000,6474416.224840000300000
1120,0,0,0,1,42,0.8755800,1.4043700,1.7123200,737775.778719000050000,6474416.224840000300000
1121,0,0,0,1,32,0.6467470,1.4043700,1.7123200,745775.778719000050000,6474416.224840000300000
1122,0,0,0,1,31,0.7046430,1.4043700,1.7123200,747775.778719000050000,6474416.224840000300000
1123,0,0,0,1,30,0.7564000,1.3987600,1.7054800,749775.778719000050000,6474416.224840000300000
1124,0,0,0,1,32,0.8343610,1.3987600,1.7054800,751775.778719000050000,6474416.224840000300000
1125,0,0,0,1,34,0.9002120,1.3987600,1.7054800,753775.778719000050000,6474416.224840000300000
1126,0,0,0,1,31,0.9750650,1.3987600,1.7054800,755775.778719000050000,6474416.224840000300000
1127,0,0,0,1,28,1.0601200,1.3987600,1.7054800,757775.778719000050000,6474416.224840000300000
1128,0,0,0,1,27,1.0651100,1.3987600,1.7054800,759775.778719000050000,6474416.224840000300000
1129,0,0,0,1,27,1.0558200,1.3445400,1.6393700,761775.778719000050000,6474416.224840000300000
1130,0,0,0,1,27,1.0455000,1.3445400,1.6393700,763775.778719000050000,6474416.224840000300000
1131,0,0,0,1,28,0.9733730,1.3445400,1.6393700,765775.778719000050000,6474416.224840000300000
1132,0,0,0,1,25,0.9240980,1.3445400,1.6393700,767775.778719000050000,6474416.224840000300000
1133,0,0,0,1,21,0.8072570,1.3445400,1.6393700,769775.778719000050000,6474416.224840000300000
1134,0,0,0,1,19,0.7167250,1.3445400,1.6393700,771775.778719000050000,6474416.224840000300000
1135,0,0,0,1,19,0.6687340,1.4348600,1.9566400,773775.778719000050000,6474416.224840000300000
1136,0,0,0,1,20,0.6480490,1.4348600,1.9566400,775775.778719000050000,6474416.224840000300000
1137,0,0,0,1,21,0.6322480,1.4348600,1.9566400,777775.778719000050000,6474416.224840000300000
1138,0,0,0,1,20,0.6277340,1.4348600,1.9566400,781775.778719000050000,6474416.224840000300000
1139,0,0,0,1,19,0.6300280,1.4348600,1.9566400,783775.778719000050000,6474416.224840000300000
1140,0,0,0,1,18,0.6384090,1.3960299,1.9036900,785775.778719000050000,6474416.224840000300000
1141,0,0,0,1,18,0.6445590,1.3960299,1.9036900,787775.778719000050000,6474416.224840000300000
1142,0,0,0,1,17,0.6598650,1.3960299,1.9036900,789775.778719000050000,6474416.224840000300000
1143,0,0,0,1,16,0.6816820,1.3960299,1.9036900,791775.778719000050000,6474416.224840000300000
1144,0,0,0,1,14,0.6993520,1.3960299,1.9036900,793775.778719000050000,6474416.224840000300000
1145,0,0,0,1,13,0.6954900,1.3960299,1.9036900,795775.778719000050000,6474416.224840000300000
1146,0,0,0,1,19,0.6852600,0.6066150,0.5053700,797775.778719000050000,6474416.224840000300000
1147,0,0,0,1,29,0.6618820,0.6066150,0.5053700,799775.778719000050000,6474416.224840000300000
1148,0,0,0,1,44,0.6469500,0.6066150,0.5053700,801775.778719000050000,6474416.224840000300000
1149,0,0,0,1,58,0.5968320,0.6066150,0.5053700,803775.778719000050000,6474416.224840000300000
1150,0,0,0,1,27,1.0467401,0.5859980,0.4881930,815775.778719000050000,6474416.224840000300000
1151,0,0,0,1,27,1.0786901,0.5859980,0.4881930,817775.778719000050000,6474416.224840000300000
1152,0,0,0,1,26,1.1144201,0.5859980,0.4881930,819775.778719000050000,6474416.224840000300000
1153,0,0,0,1,25,1.1569400,0.5820120,0.4848730,821775.778719000050000,6474416.224840000300000
1154,0,0,0,1,24,1.1850500,0.5820120,0.4848730,823775.778719000050000,6474416.224840000300000
1155,0,0,0,1,23,1.1984299,0.5820120,0.4848730,825775.778719000050000,6474416.224840000300000
1156,0,0,0,1,20,1.1861200,0.5820120,0.4848730,827775.778719000050000,6474416.224840000300000
1157,0,0,0,1,18,1.1802900,0.5820120,0.4848730,829775.778719000050000,6474416.224840000300000
1158,0,0,0,1,0,1.1773200,0.5820120,0.4848730,831775.778719000050000,6474416.224840000300000
1159,0,0,0,1,0,1.1187600,0.5664640,0.5003390,839775.778719000050000,6474416.224840000300000
1160,0,0,0,1,33,1.4316800,5.7214198,0.3104730,877775.778719000050000,6474416.224840000300000
1161,0,0,0,1,33,1.4800200,5.7214198,0.3104730,879775.778719000050000,6474416.224840000300000
1162,0,0,0,1,35,1.5151000,5.7214198,0.3104730,881775.778719000050000,6474416.224840000300000
1163,0,0,0,1,36,1.5523800,6.1672001,0.3346630,883775.778719000050000,6474416.224840000300000
1164,0,0,0,1,29,1.5402499,6.1672001,0.3346630,885775.778719000050000,6474416.224840000300000
1165,0,0,0,1,25,1.5215400,6.1672001,0.3346630,887775.778719000050000,6474416.224840000300000
1166,0,0,0,1,21,1.4994500,6.1672001,0.3346630,889775.778719000050000,6474416.224840000300000
1167,0,0,0,1,19,1.4584800,6.1672001,0.3346630,891775.778719000050000,6474416.224840000300000
1168,0,0,0,1,0,1.3746400,6.1672001,0.3346630,893775.778719000050000,6474416.224840000300000
1169,0,0,0,1,35,0.5491050,1.0689000,0.8516820,713775.778719000050000,6476416.224840000300000
1170,0,0,0,1,35,1.0785800,1.0689000,0.8516820,715775.778719000050000,6476416.224840000300000
1171,0,0,0,1,33,1.0832000,1.0689000,0.8516820,717775.778719000050000,6476416.224840000300000
1172,0,0,0,1,32,1.0793101,1.0689000,0.8516820,719775.778719000050000,6476416.224840000300000
1173,0,0,0,1,31,1.0961699,1.0689000,0.8516820,721775.778719000050000,6476416.224840000300000
1174,0,0,0,1,30,1.1082700,1.0605900,0.8450640,723775.778719000050000,6476416.224840000300000
1175,0,0,0,1,29,1.1288700,1.0605900,0.8450640,725775.778719000050000,6476416.224840000300000
1176,0,0,0,1,28,1.1326500,1.0605900,0.8450640,727775.778719000050000,6476416.224840000300000
1177,0,0,0,1,31,1.1089100,1.0605900,0.8450640,729775.778719000050000,6476416.224840000300000
1178,0,0,0,1,35,1.0679100,1.0605900,0.8450640,731775.778719000050000,6476416.224840000300000
1179,0,0,0,1,37,1.0220701,1.0605900,0.8450640,733775.778719000050000,6476416.224840000300000
1180,0,0,0,1,40,0.9830860,1.3755000,1.6771200,735775.778719000050000,6476416.224840000300000
1181,0,0,0,1,40,0.9164950,1.3755000,1.6771200,737775.778719000050000,6476416.224840000300000
1182,0,0,0,1,0,0.7317370,1.3755000,1.6771200,741775.778719000050000,6476416.224840000300000
1183,0,0,0,1,31,0.7415050,1.3755000,1.6771200,743775.778719000050000,6476416.224840000300000
1184,0,0,0,1,31,0.6194790,1.3755000,1.6771200,745775.778719000050000,6476416.224840000300000
1185,0,0,0,1,30,0.7096420,1.3769400,1.6788700,747775.778719000050000,6476416.224840000300000
1186,0,0,0,1,30,0.7066650,1.3769400,1.6788700,749775.778719000050000,6476416.224840000300000
1187,0,0,0,1,31,0.7468040,1.3769400,1.6788700,751775.778719000050000,6476416.224840000300000
1188,0,0,0,1,32,0.7822720,1.3769400,1.6788700,753775.778719000050000,6476416.224840000300000
1189,0,0,0,1,29,0.8412920,1.3769400,1.6788700,755775.778719000050000,6476416.224840000300000
1190,0,0,0,1,27,0.9276990,1.3769400,1.6788700,757775.778719000050000,6476416.224840000300000
1191,0,0,0,1,27,0.9452270,1.4469800,1.7642699,759775.778719000050000,6476416.224840000300000
1192,0,0,0,1,27,0.9536440,1.4469800,1.7642699,761775.778719000050000,6476416.224840000300000
1193,0,0,0,1,26,0.9613640,1.4469800,1.7642699,763775.778719000050000,6476416.224840000300000
1194,0,0,0,1,26,0.9338140,1.4469800,1.7642699,765775.778719000050000,6476416.224840000300000
1195,0,0,0,1,23,0.8593170,1.4469800,1.7642699,767775.778719000050000,6476416.224840000300000
1196,0,0,0,1,20,0.7599320,1.4469800,1.7642699,769775.778719000050000,6476416.224840000300000
1197,0,0,0,1,19,0.7100090,1.4469800,1.7642699,771775.778719000050000,6476416.224840000300000
1198,0,0,0,1,22,0.6413040,1.6428601,2.2402799,777775.778719000050000,6476416.224840000300000
1199,0,0,0,1,23,0.6344130,1.6428601,2.2402799,779775.778719000050000,6476416.224840000300000
1200,0,0,0,1,23,0.6355900,1.6428601,2.2402799,781775.778719000050000,6476416.224840000300000
1201,0,0,0,1,24,0.6367530,1.6428601,2.2402799,783775.778719000050000,6476416.224840000300000
1202,0,0,0,1,24,0.6405540,1.6818800,2.2934899,785775.778719000050000,6476416.224840000300000
1203,0,0,0,1,24,0.6434180,1.6818800,2.2934899,787775.778719000050000,6476416.224840000300000
1204,0,0,0,1,23,0.6555800,1.6818800,2.2934899,789775.778719000050000,6476416.224840000300000
1205,0,0,0,1,22,0.6750970,1.6818800,2.2934899,791775.778719000050000,6476416.224840000300000
1206,0,0,0,1,20,0.6912280,1.6818800,2.2934899,793775.778719000050000,6476416.224840000300000
1207,0,0,0,1,18,0.6912580,1.6818800,2.2934899,795775.778719000050000,6476416.224840000300000
1208,0,0,0,1,22,0.7060160,0.7229310,0.6022720,797775.778719000050000,6476416.224840000300000
1209,0,0,0,1,30,0.6988360,0.7229310,0.6022720,799775.778719000050000,6476416.224840000300000
1210,0,0,0,1,41,0.6828280,0.7229310,0.6022720,801775.778719000050000,6476416.224840000300000
1211,0,0,0,1,58,0.6319000,0.7229310,0.6022720,803775.778719000050000,6476416.224840000300000
1212,0,0,0,1,27,1.0494500,0.7048470,0.5872060,815775.778719000050000,6476416.224840000300000
1213,0,0,0,1,20,1.1883100,0.6919810,0.5764880,821775.778719000050000,6476416.224840000300000
